gene_id	gene_name	H27	H45	H91	H74	H2	H47	H56	H87	FDR	log2FC
ENSG00000111639	MRPL51	8.583680220476653	8.595392074328041	7.552027420430481	8.777890883741252	8.406352665194756	7.6170409274503506	8.141702488043329	8.084379622482873	0.5874904775214485	-0.3148787239512796
ENSG00000111640	GAPDH	12.595918033272136	13.206861845374515	14.315331070975217	13.085849536432288	13.085849536432288	13.909909578724152	13.54330660703275	14.00932188400117	0.6660996475439573	0.3361067800340507
ENSG00000111641	NOP2	7.552027420430481	7.718447999437994	7.789090575014062	7.349609294318528	6.528492606863876	6.669032443558244	7.334493192933594	7.066049965307314	0.0850875251836683	-0.70277677013451
ENSG00000111642	CHD4	8.714956366175212	9.083636608418844	9.466864610067418	8.999359329346328	8.877632856955683	9.28513376186248	9.518391564070424	8.820450031554723	0.8916707679834776	0.0591978251088765
ENSG00000111644	ACRBP	6.65653496513283	6.549132614945465	7.111993444362571	6.447919740568749	7.592213736696154	7.684561504940106	7.592213736696154	8.20949295146802	0.0267423062132467	1.078225291197704
ENSG00000111647	UHRF1BP1L	8.119847354477042	8.10388459544394	9.695957188238845	8.793951459075004	9.752153369265246	9.752153369265246	9.57664319984382	9.592304297160538	0.14447995679457626	0.989903409575005
ENSG00000111652	COPS7A	6.753078064915356	6.890931679966925	7.560230612303427	7.079548578337704	7.805942836704401	7.796499302533382	7.727250768716212	8.237067062922119	0.06191146596554771	0.8207427588381755
ENSG00000111653	ING4	8.84655660603586	8.512725511922287	9.015182047383059	9.083636608418844	9.041545110915699	9.008659960681747	8.901939354403655	9.041545110915699	0.5723628757459974	0.13389719078918816
ENSG00000111665	CDCA3	3.7969942434371764	3.709061322189984	4.22715073102097	3.816089041374343	3.2923082872359473	4.198420465086491	2.9166076753248364	3.678427730701732	0.4774473760611335	-0.3658827949183667
ENSG00000111666	CHPT1	10.580628788123049	8.777890883741252	8.363559488476447	9.611679533332914	9.734474913640284	9.97160738820172	9.752153369265246	9.325639509668372	0.7038493977077265	0.36252912177549135
ENSG00000111667	USP5	7.705773909667217	8.482121928254198	8.63071112824262	8.901939354403655	6.433714856461444	6.776586953378768	7.372296778774653	7.140822764292826	0.041844184923660516	-1.499281241915
ENSG00000111669	TPI1	10.43117371512139	10.880887822401787	11.842008937191894	11.074684681447051	10.627737886118883	10.472983704401399	10.189084604418992	10.450946115555748	0.24543114553147494	-0.6220007114167743
ENSG00000111670	GNPTAB	9.157859191591776	8.739463759994676	9.124673668755312	8.270808830420433	8.06754245933846	8.014145281058719	8.074620213524662	7.552027420430481	0.06810368567403152	-0.896117519102468
ENSG00000111671	SPSB2	6.14371932660508	7.5839779321695415	6.447919740568749	7.627476443639138	6.9845477244670775	7.504752963710499	6.669032443558244	6.526935283806411	0.9660267582099794	-0.02945625686006892
ENSG00000111674	ENO2	7.155200416871791	6.813248954987503	6.561281868837512	6.5919514840469375	5.756677300356679	5.742341021748051	5.081973027145721	5.6006930102348225	0.01952357797801525	-1.234999591314617
ENSG00000111676	ATN1	3.481420980273626	3.152826970646821	0.8503423839844768	3.169879455642437	3.594940520012219	2.9740980685225398	3.3245030980701524	3.199440552842087	0.5867330565221114	0.6096281122249096
ENSG00000111678	C12orf57	10.77447892803484	11.293749024838915	9.64772611891219	11.130866819926956	9.308104531894173	8.965228326991587	9.015182047383059	9.062500631124536	0.04929469534444003	-1.6239513385798876
ENSG00000111679	PTPN6	8.877632856955683	9.57664319984382	10.020896384446838	9.927907088988995	9.695957188238845	9.78018190211852	10.369164799117565	9.78018190211852	0.5753734770928574	0.3056015653395274
ENSG00000111684	LPCAT3	6.956082998262922	6.454724888601408	7.796499302533382	6.895027054080438	8.353413798093829	7.981795813951735	8.571966559791434	8.414894138249187	0.049885055197513975	1.304934016652008
ENSG00000111696	NT5DC3	4.57259947871289	4.310498697458538	6.944117513059977	4.243629745971776	4.796160082629444	5.631495115795244	5.886999639212484	5.760373306448468	0.7005003466355015	0.5010456772206142
ENSG00000111704	NANOG	3.0899977618832377	3.655318823723476	2.358951724830491	0	0	0	0	0	0.12101074389749737	-2.276067077609301
ENSG00000111707	SUDS3	8.641336470234924	8.294491490949971	8.800308010731236	8.607240243764094	8.422248619210643	8.777890883741252	8.595392074328041	8.567438667653025	0.9799134171006135	0.004898507313184197
ENSG00000111711	GOLT1B	7.963199238662363	8.084379622482873	7.836960545774944	8.084379622482873	7.8588856411249495	7.673955388016803	7.271897955904056	7.375762875561366	0.10921339636479091	-0.4471042921989703
ENSG00000111716	LDHB	11.391655664863686	12.480512555944825	10.105794054097581	11.655593118646367	10.416660452928658	9.436515671799919	9.200791430695588	9.466864610067418	0.09765287149789424	-1.778180807015218
ENSG00000111725	PRKAB1	7.514565766459614	7.271897955904056	7.221712638731075	7.0424569754137005	7.39916070090816	7.432986117341984	6.99770552545642	7.488384289325239	0.8184390853960671	0.06690082413083864
ENSG00000111726	CMAS	8.37253484535308	7.130589865961675	6.468246789423641	7.963199238662363	7.203433091333745	7.226828036060847	6.963246858486385	7.340366801449648	0.7110016701538531	-0.3001739880175327
ENSG00000111727	HCFC2	7.4670282455208925	7.1190412314636236	6.8600635497937565	6.890931679966925	6.753078064915356	6.526935283806411	6.563653085100856	6.130282337342357	0.10562262520633107	-0.5907789838950537
ENSG00000111728	ST8SIA1	7.872395716779388	7.163436780403966	6.696678685418418	7.361022171751391	5.6723529366652485	5.455576973998343	4.542354708644526	5.048167881878642	0.01882092697586875	-2.0937702132916005
ENSG00000111729	CLEC4A	8.328744329274507	7.963199238662363	8.768093755594801	8.784810032812967	9.28513376186248	9.062500631124536	9.436515671799919	8.965228326991587	0.09358469287260705	0.726132758858471
ENSG00000111731	C2CD5	8.710606960434193	8.888223154529122	9.170276663084607	8.710606960434193	8.617893405645185	9.028262175630921	8.567438667653025	8.571966559791434	0.5262748351563556	-0.17353823244038757
ENSG00000111732	AICDA	3.321240631203028	2.8279430199434	3.715038575824949	3.2395556845080975	3.4337512862598008	4.125364782255972	3.469267099253594	4.693532621210989	0.2833025211311877	0.6545344693752204
ENSG00000111737	RAB35	6.913465905420469	7.476988674782258	7.928430984079304	8.021120360867315	8.136943299913062	8.335571037024817	8.291214882764073	8.502251094426208	0.125991441619841	0.731493597244703
ENSG00000111752	PHC1	6.00438802273694	6.295744526614407	7.009424764359468	5.894909668541069	5.525073241907013	5.448255772269646	5.779821577708306	5.3157719746661805	0.11516274135217724	-0.7838861039251848
ENSG00000111775	COX6A1	11.564833590805408	11.316048315529317	10.990694262475644	11.511370004315857	10.952905453586904	10.729798472230659	11.130866819926956	10.52915684207664	0.12602021929621587	-0.5100546463262674
ENSG00000111780	ENSG00000111780	0	3.4107098389448676	0	0	0	3.8002777895695203	3.8256809952141624	0	0.6836044439348988	1.0538122364597036
ENSG00000111785	RIC8B	6.936185150252468	6.956082998262922	6.521601063910017	6.963246858486385	6.746262050825745	6.426228267476587	6.127311085016905	6.040630682872298	0.14193777930475804	-0.5091709961800648
ENSG00000111786	SRSF9	10.317906842381943	10.77447892803484	9.826352411830403	10.990694262475644	10.500497233533325	10.43117371512139	10.317906842381943	10.381644036873656	0.8891765434024652	-0.06955265420312884
ENSG00000111788	ENSG00000111788	3.804467830178107	4.591237018166707	2.2915085981086873	4.80333115914035	3.6860052195869626	3.929580222468614	2.9713111866158415	2.959705621907726	0.6728428204445458	-0.4859855887536768
ENSG00000111790	FGFR1OP2	11.351919415473484	10.046782454109438	9.97160738820172	10.416660452928658	10.046782454109438	9.686050473362178	9.259863312752008	9.927907088988995	0.2531992716234417	-0.7165915953751707
ENSG00000111796	KLRB1	8.382376347529938	8.270808830420433	6.813248954987503	8.136943299913062	7.405505514700963	6.4167175407715265	6.9311413878402455	6.374571405134876	0.1517993766069618	-1.118860396100831
ENSG00000112787	FBRSL1	4.42839286225408	4.198420465086491	3.6072764965216013	4.4142364825793345	4.172390473163278	4.377682277444717	4.563657784521371	4.377682277444717	0.575268882136556	0.21077162653314385
ENSG00000118307	DNAI7	3.3023687729824074	0	0.4457222015412542	2.9166076753248364	3.2166809912282455	3.3332388944732703	0	3.26682708547671	0.7190289150298438	0.788012080332432
ENSG00000118308	IRAG2	9.466864610067418	10.267219524285691	11.188194594043786	10.189084604418992	10.52915684207664	11.08642073406086	10.806573469453308	10.952905453586904	0.37486040446427854	0.5659232915904582
ENSG00000118596	SLC16A7	7.836960545774944	8.877632856955683	7.853999447060265	8.038846126552976	7.349609294318528	6.691408921661314	7.522790728444441	6.9782181987915335	0.09141718685055132	-1.0163529582820132
ENSG00000118600	RXYLT1	6.402366845479479	6.362898344386817	6.635175120496996	6.295744526614407	6.374571405134876	5.444310527020758	5.409400771889776	6.157914704777289	0.1997968056576116	-0.5774968570387502
ENSG00000118971	CCND2	8.768093755594801	9.076633878166444	8.571966559791434	8.924180383823956	7.4670282455208925	7.361022171751391	7.529794250958699	7.334493192933594	0.004348138351665184	-1.412134179053016
ENSG00000118972	FGF23	0	2.8515355317334805	3.2454406898282087	0	0	0	3.068390842199274	0	0.7281264700491035	-0.757146344840604
ENSG00000119242	CCDC92	6.217181568735943	6.076325358126635	6.526935283806411	6.242406046340491	5.61915348703504	5.8778249300451435	5.806786159471429	5.506989086324734	0.04440819755629682	-0.5630236485332842
ENSG00000120645	IQSEC3	0	2.2238305478723457	2.1225756110821483	2.7544560451196296	2.946327723995303	0	0	0	0.5378521581274347	-1.0386336200197053
ENSG00000120647	CCDC77	6.796995276495119	5.9211182187097355	6.796995276495119	6.380710457689677	5.488470578787058	6.661582654570365	6.468246789423641	6.148543173410743	0.6488899937700483	-0.28224400829946106
ENSG00000120798	NR2C1	8.014145281058719	7.8936230210932825	7.705773909667217	7.488384289325239	6.991583996832946	6.648931437569483	7.009424764359468	7.084019117392747	0.02069593815390582	-0.841991796247453
ENSG00000120800	UTP20	6.301749490332052	6.515577405041887	5.836655604387091	6.306899770288991	5.200618844617556	5.544350818942027	5.166947238559697	5.756677300356679	0.05568401346645913	-0.8230720168935157
ENSG00000120802	TMPO	10.843599607771354	11.029168124383894	10.61851832125456	10.500497233533325	10.077737895974158	9.555528810147985	9.320360919854009	9.37184428119565	0.02069593815390582	-1.1665778449428323
ENSG00000120805	ARL1	7.880704896348222	7.8254814183931725	7.6393887229150295	7.789090575014062	7.534795262326051	6.99770552545642	6.717178465136654	6.9845477244670775	0.05620821145776	-0.7251096588210704
ENSG00000120820	GLT8D2	0	0	2.144936192292726	2.9445513720262713	2.8724535115496166	0	3.228000200205676	0	0.9078375856354347	0.25274153685907397
ENSG00000120832	MTERF2	6.3888094842037795	6.402366845479479	5.730152165785267	6.265209042400453	5.649544953523696	6.627499339629283	5.981668389734677	5.825662241494567	0.7238993874375126	-0.175540653371689
ENSG00000120833	SOCS2	6.111678730955211	6.9693863126731594	6.402366845479479	6.013989018103996	5.717231545213192	5.460083237632138	5.519163565030437	5.495911550651506	0.06810368567403152	-0.8262577521711432
ENSG00000120837	NFYB	6.222945683784014	6.3888094842037795	6.815502579825351	6.058792318131929	6.815502579825351	6.712145844745769	6.380710457689677	6.362898344386817	0.5861173592372367	0.1963017901756352
ENSG00000120860	WASHC3	8.793951459075004	8.862110631625963	8.978146231434918	8.954046113579302	8.659993082827691	8.316600448079848	8.607240243764094	8.328744329274507	0.051986002192468066	-0.41891908294226177
ENSG00000120868	APAF1	9.170276663084607	9.294075553548145	9.611679533332914	9.503699787307488	10.563087121366355	10.500497233533325	10.416660452928658	10.627737886118883	0.00559577712029505	1.1320627891685167
ENSG00000121314	TAS2R8	2.9445513720262713	2.986992128697299	1.0868867514660274	0	0	0	3.08699354958515	0	0.6093063414365665	-0.9828591756511119
ENSG00000121316	PLBD1	10.000912551785298	10.020896384446838	11.293749024838915	10.580628788123049	11.956280922983046	12.595918033272136	12.675059861984348	12.265560885036171	0.021771731690594272	1.8991582385203998
ENSG00000121318	TAS2R10	4.496426884171566	5.09076355024797	4.897875888383702	4.809766347644016	3.8718090588897924	4.0044847854160714	4.436579732496437	4.10067505779066	0.05304639157674592	-0.7203210089635732
ENSG00000121350	PYROXD1	8.820450031554723	8.287446496362348	7.746840498773591	8.005305410946525	7.8936230210932825	7.023773986845594	7.130589865961675	7.263315647596804	0.11377333696031254	-0.8871849790349566
ENSG00000121361	KCNJ8	0	2.73579276555013	2.9664232455068165	0	0	0	3.8677447136440235	0	0.8539206766611495	-0.45861782435323073
ENSG00000121377	TAS2R7	0	2.834067051453468	2.534709791533705	0	3.0992761815122893	0	0	0	0.7899313468012086	-0.5673751653687209
ENSG00000121380	BCL2L14	4.297832781614103	2.643896642376528	5.940731358759	3.4279149079924633	0	0	3.773880235165258	4.400597963779892	0.388435286571074	-2.0339743729492366
ENSG00000121381	TAS2R9	0	3.3909947240169824	1.5947442197097368	3.0992761815122893	0	0	0	0	0.14612443747643664	-2.021253781309752
ENSG00000121749	TBC1D15	8.44828079992721	8.750730361379432	8.097334399537582	8.422248619210643	9.489818932681613	8.908552877501949	8.965228326991587	9.090213973548469	0.06989291874065325	0.6838049826671888
ENSG00000122965	RBM19	7.367705167869894	7.606452619118545	6.9311413878402455	7.093800191639738	6.500056875767399	6.374571405134876	6.270853320745717	6.217181568735943	0.02069593815390582	-0.9091090490211213
ENSG00000122966	CIT	5.245816303199737	5.564390287518363	6.47661410777146	4.310498697458538	3.2847216426874883	4.731985938309382	4.459452644124881	6.9693863126731594	0.7486225086354671	-0.5379432145382967
ENSG00000122970	IFT81	4.269937091777167	4.325694397318933	2.6464248708066145	3.9856757244074545	4.1596167946708364	4.657225456625792	4.487815407330944	4.965618555649468	0.3028466017448433	0.7606360324917176
ENSG00000122971	ACADS	6.877166376884001	6.510574995354153	4.9811785894785094	6.759594888619756	6.712145844745769	6.454724888601408	6.213181303926488	7.052089159593685	0.7124597351190088	0.3259065866327324
ENSG00000122986	HVCN1	7.831161135421285	9.362953883752219	9.617528536331506	8.800308010731236	8.291214882764073	8.80885761460586	8.183824829130518	8.506700679545258	0.5383353207505794	-0.45533839004763266
ENSG00000123064	DDX54	6.830604180726685	6.784977551243478	6.753078064915356	7.136275939797299	7.01332000998599	6.172927447112817	5.730152165785267	6.598112381001546	0.31758113574286634	-0.49760593319929924
ENSG00000123066	MED13L	11.074684681447051	10.934670169519105	11.412901950079851	10.743977363361738	11.25680201123672	11.46611589299193	11.511370004315857	11.564833590805408	0.14447995679457626	0.4082218337355421
ENSG00000123094	RASSF8	2.936136806933035	2.7916814621225483	3.072082791798448	2.9484907723901674	4.809766347644016	4.249605985564139	3.0661819075507326	3.0409443614748057	0.2640772952635902	0.8545266922473735
ENSG00000123095	BHLHE41	3.938625380489618	3.2736338964349314	2.4329266457042378	3.628096115910261	2.9785421644190127	3.4397572953096254	2.9148909824104168	3.1669481370871337	0.7701853751848913	-0.19328586482821475
ENSG00000123096	SSPN	5.261943768022089	4.941434918698426	3.997190649782024	4.726059477997578	4.5370792815249885	4.487815407330944	4.453807718745698	4.57259947871289	0.6648670446565722	-0.21883173204639927
ENSG00000123104	ITPR2	9.106990824172483	8.768093755594801	9.076633878166444	8.714956366175212	8.820450031554723	8.918589743142466	9.226889870051078	8.6524067057425	0.9645109212547409	-0.012084618404543335
ENSG00000123106	CCDC91	9.436515671799919	8.44828079992721	7.8588856411249495	8.141702488043329	7.974408261867327	7.534795262326051	7.447390571222746	7.805942836704401	0.22254191173803242	-0.7807119171937202
ENSG00000123268	ATF1	7.987871544444273	7.592213736696154	7.8254814183931725	6.842895367015326	7.514565766459614	7.9119043749305495	7.303633573221142	7.394276446307808	0.9511390078322131	-0.03102047640745287
ENSG00000123297	TSFM	7.203433091333745	7.488384289325239	6.482225976553974	7.6393887229150295	6.577131147057203	7.079548578337704	6.058792318131929	6.796995276495119	0.3181276835513058	-0.5752411900265084
ENSG00000123307	NEUROD4	0	2.4329266457042378	2.114106658309361	0	0	2.8314713754703273	2.776882859438344	3.2238391953922143	0.5415499793439252	1.071290031571822
ENSG00000123329	ARHGAP9	9.555528810147985	9.170276663084607	10.651098130879056	9.592304297160538	10.843599607771354	10.915144979180825	11.391655664863686	11.103996031668355	0.06191146596554771	1.3212970955530086
ENSG00000123338	NCKAP1L	9.90046450614441	10.105794054097581	10.743977363361738	10.020896384446838	9.518391564070424	9.9155364936009	10.105794054097581	9.752153369265246	0.34083175609732463	-0.3698142067541035
ENSG00000123342	MMP19	3.4107098389448676	2.534709791533705	4.449164034040467	3.022137651517946	3.2611042808617943	3.3876657934055636	3.26682708547671	3.2166809912282455	0.921215496505438	-0.07111079126616815
ENSG00000123349	PFDN5	12.850530070091589	11.046558928011851	10.450946115555748	11.25680201123672	11.293749024838915	10.358990153614782	10.358990153614782	10.729798472230659	0.4587464234098013	-0.7158273301491924
ENSG00000123352	SPATS2	5.166947238559697	5.004844884670153	5.327068374148127	4.941434918698426	4.768282570287518	4.496426884171566	4.9765289999863285	4.608825362041846	0.11387632373901391	-0.3975578998972864
ENSG00000123353	ORMDL2	7.805942836704401	8.455283055075235	8.26066204958764	8.590967891249727	8.436023507139828	8.750730361379432	8.20949295146802	8.768093755594801	0.48760384067545587	0.26287118574127
ENSG00000123358	NR4A1	3.4469618362971812	4.061137890616362	3.804467830178107	3.770715898369168	4.262952688370707	3.710780967669051	3.1374484789657666	3.7656687330948766	0.9129895499753498	-0.051608146840104396
ENSG00000123360	PDE1B	4.907164831881118	3.954503211111417	4.891228720786436	4.0001010189292225	3.674388489580082	5.142953142582162	4.667604486902052	4.051603268989041	0.9441399572369791	-0.05411209866371358
ENSG00000123374	CDK2	5.836655604387091	6.118175592615745	6.151963696625017	5.779821577708306	6.021018098308223	5.682835794244004	6.111678730955211	6.528492606863876	0.7642268295893816	0.11435218975878936
ENSG00000123384	LRP1	6.4167175407715265	6.563653085100856	7.865380211930027	6.8400679240767595	7.587270471323488	7.229943706554236	7.954960270337766	7.221712638731075	0.36463511286746636	0.5770170812668489
ENSG00000123395	ATG101	7.90103280796019	8.506700679545258	7.815861145027568	8.414894138249187	7.623718180125893	7.560230612303427	7.205920703003235	7.522790728444441	0.08181982790560932	-0.6814571367263014
ENSG00000123405	NFE2	11.655593118646367	10.285938026661045	11.029168124383894	10.952905453586904	11.391655664863686	11.103996031668355	11.698772768322389	11.698772768322389	0.3621835718083701	0.4923981274746527
ENSG00000123411	IKZF4	3.43166118260313	2.776882859438344	2.2470663851787145	4.260134268135826	3.4063428851793103	4.034322962484342	3.9182313892732425	3.060371715740485	0.6396857166057954	0.42588106433034145
ENSG00000123415	SMUG1	8.291214882764073	8.038846126552976	8.230038782201268	8.26066204958764	8.595392074328041	8.328744329274507	8.294491490949971	8.363559488476447	0.2219247242430256	0.19035638548075262
ENSG00000123416	TUBA1B	10.222236640908001	10.915144979180825	11.046558928011851	10.77447892803484	10.381644036873656	10.381644036873656	10.222236640908001	10.580628788123049	0.3024189717412862	-0.34806649333928874
ENSG00000123427	EEF1AKMT3	4.584610605527189	4.0001010189292225	1.975896929982018	4.673998994103292	4.81615730779774	3.7852447312736337	3.6860052195869626	3.4887913201653347	0.9131859360901162	0.13539775757048744
ENSG00000126746	ZNF384	7.215092233374886	7.3555954418404506	7.8479815598361355	7.565265033703259	7.645315541761508	8.107788236398468	7.90103280796019	7.9917255004177035	0.16350727277210916	0.4154819544457844
ENSG00000126749	EMG1	7.3555954418404506	7.659605671793121	6.691408921661314	7.6170409274503506	7.066049965307314	6.407001780277324	6.619597158162657	6.301749490332052	0.14447995679457626	-0.7323131421664728
ENSG00000127311	HELB	9.320360919854009	9.617528536331506	8.750730361379432	9.226889870051078	8.800308010731236	8.245654981271265	8.83174324278323	8.335571037024817	0.11924739715619835	-0.675558103951369
ENSG00000127314	RAP1B	11.842008937191894	11.612557448053245	12.060256843985801	11.564833590805408	11.152177342387331	10.990694262475644	10.974813272730879	11.008582439478321	0.017874107954927776	-0.7383473757410428
ENSG00000127325	BEST3	0	3.0072866763113892	4.459452644124881	0	2.7747755970470935	2.855374527740579	3.208268680170943	3.572381741271548	0.5374352713015633	1.2360153064484733
ENSG00000127328	RAB3IP	9.477208494389131	7.623718180125893	7.731139018129262	7.9119043749305495	8.20949295146802	8.080961006020042	7.923887221987142	8.482121928254198	0.9857119908523446	-0.011876739961358851
ENSG00000127329	PTPRB	3.208268680170943	3.3169504612617318	2.4802404305570747	3.1669481370871337	3.4754578985342173	0	2.819631272713838	2.8996195390079595	0.6088986879786915	-0.744424749705217
ENSG00000127334	DYRK2	9.214704143609412	9.826352411830403	8.901939354403655	9.412231529553193	7.9336329636989	7.7721253688468215	7.872395716779388	7.696910927154702	0.01119071766584141	-1.5200406157292132
ENSG00000127337	YEATS4	7.084019117392747	7.084019117392747	5.610152721658946	6.746262050825745	6.402366845479479	6.903965025700727	5.564390287518363	6.72910986939538	0.793998614950171	-0.23115524479405902
ENSG00000127720	METTL25	8.202805665530967	7.367705167869894	6.563653085100856	7.497404652913491	8.237067062922119	7.552027420430481	7.6170409274503506	7.796499302533382	0.5485419362617844	0.3927665354802814
ENSG00000129315	CCNT1	8.287446496362348	8.784810032812967	8.506700679545258	8.406352665194756	8.316600448079848	8.544664080508808	8.520295660921866	8.287446496362348	0.7376832449923119	-0.07907579701061351
ENSG00000129317	PUS7L	7.235062849184806	7.40937210884457	6.784977551243478	7.606452619118545	7.394276446307808	6.753078064915356	6.4167175407715265	6.963246858486385	0.4123671400614957	-0.3771365544775813
ENSG00000130035	GALNT8	2.8566256929559173	3.8002777895695203	3.4063428851793103	0	2.843631792549384	3.0787901389623342	0	3.2592992501007543	0.9136982595593113	-0.22038129652306893
ENSG00000130037	KCNA5	2.862106819329448	3.004116464907261	3.209847362529153	0	2.7732561740430874	2.8515355317334805	0	3.4503978786721943	0.9998442537578363	-2.2026557927512513e-4
ENSG00000130038	CRACR2A	7.974408261867327	7.684561504940106	7.4670282455208925	7.40937210884457	7.271897955904056	7.759238993309578	7.565265033703259	7.205920703003235	0.5753734770928574	-0.183261858813192
ENSG00000130779	CLIP1	8.414894138249187	8.195988752407047	8.862110631625963	8.291214882764073	8.641336470234924	9.135208134733341	8.777890883741252	8.872095927938885	0.1893047769724731	0.4155807529005333
ENSG00000130783	CCDC62	3.8546077024197922	3.572381741271548	1.9006382766450864	3.720667341180654	4.336159012549065	3.469267099253594	4.187919230384425	4.172390473163278	0.3617970883120227	0.7793601884583206
ENSG00000130787	HIP1R	6.99770552545642	8.005305410946525	6.374571405134876	6.851885244759149	6.343662490128013	6.510574995354153	6.407001780277324	5.8416741078821985	0.23112124702776396	-0.7816385531638206
ENSG00000130921	MTRFR	6.696678685418418	7.575436267255447	7.01332000998599	6.944117513059977	6.260900401071733	6.348846678266063	6.157914704777289	6.500056875767399	0.06810368567403152	-0.7404584539593371
ENSG00000132341	RAN	10.209575187491287	11.412901950079851	10.416660452928658	10.934670169519105	9.98942552898605	9.271251563330077	9.489818932681613	9.670469611166638	0.06941834363699502	-1.1382105309636295
ENSG00000133639	BTG1	11.25680201123672	11.842008937191894	10.381644036873656	11.008582439478321	11.46611589299193	11.564833590805408	11.351919415473484	11.46611589299193	0.5277948984036411	0.33998684187054096
ENSG00000133640	LRRIQ1	0	2.685607516770424	2.5776234201213746	0	0	0	2.9375768573226018	0	0.7732486504600075	-0.5814135198922991
ENSG00000133641	C12orf29	8.888223154529122	7.853999447060265	7.367705167869894	7.534795262326051	7.529794250958699	6.77218071134763	6.066372194702739	7.6673067869007205	0.30051091167738075	-0.9022672719688858
ENSG00000133687	TMTC1	3.7065515352825713	4.184170967243223	4.167545538960758	5.013179292984672	7.776464793593979	4.4826953273489485	8.472593999783719	7.974408261867327	0.10688301320800385	2.9086787620306875
ENSG00000133703	KRAS	8.607240243764094	8.999359329346328	8.945346015850497	8.750730361379432	9.062500631124536	9.347200302584712	9.124673668755312	9.426754336840435	0.0906905626279999	0.4146132472411619
ENSG00000133704	IPO8	8.422248619210643	8.406352665194756	7.90103280796019	8.388290977929033	8.557656213869182	8.489811619717504	8.328744329274507	8.512725511922287	0.40624726154889246	0.19275315112221314
ENSG00000133773	CCDC59	8.005305410946525	8.382376347529938	8.676446935197664	8.557656213869182	8.363559488476447	8.224092591277541	8.123857187847282	8.202805665530967	0.513540371824661	-0.1768674936027672
ENSG00000133858	ZFC3H1	9.97160738820172	9.97160738820172	10.077737895974158	9.797553870648429	10.020896384446838	9.961139949651203	10.43117371512139	10.046782454109438	0.44510945159700793	0.16037149007571116
ENSG00000134283	PPHLN1	9.617528536331506	9.98942552898605	9.308104531894173	9.633722470062319	8.784810032812967	8.978146231434918	8.530780483094452	8.750730361379432	0.02533789354522085	-0.8760784896380702
ENSG00000134285	FKBP11	5.528190873536172	5.900987729732038	6.394494358525021	5.996704838074667	6.332371704902856	6.084566403906722	6.899689281574285	6.746262050825745	0.214845285434451	0.5606279103354277
ENSG00000134287	ARF3	6.842895367015326	6.936185150252468	8.287446496362348	7.009424764359468	7.923887221987142	8.237067062922119	8.382376347529938	8.399340502786584	0.13395206748745053	0.9666798393090428
ENSG00000134291	TMEM106C	7.504752963710499	8.04905703046358	7.394276446307808	7.45500715003524	6.944117513059977	6.824359329729823	7.307368063253881	6.541828275093742	0.09765287149789424	-0.6963551023449259
ENSG00000134294	SLC38A2	10.61851832125456	10.806573469453308	11.130866819926956	10.602720818401675	11.612557448053245	10.974813272730879	11.316048315529317	11.130866819926956	0.1517993766069618	0.4689016068009746
ENSG00000134297	PLEKHA8P1	6.242406046340491	6.568663364304537	6.510574995354153	6.402366845479479	6.07046906571839	6.107152457625335	6.348846678266063	6.066372194702739	0.11857604850399216	-0.28279271379153403
ENSG00000134531	EMP1	4.370626298007069	3.7065515352825713	5.742341021748051	3.7656687330948766	3.892183872579549	3.169879455642437	4.5370792815249885	5.1107532818974	0.8565509703119614	-0.2188229241220485
ENSG00000134532	SOX5	5.09076355024797	4.089475936944071	2.8260461385920173	5.036096930587204	5.039616646136245	4.80333115914035	3.819183516974104	3.923856243962104	0.9078375856354347	0.13590125246038554
ENSG00000134533	RERG	0	3.209847362529153	5.206836865097568	0	0	0	2.8950829038663133	0	0.6028678870462171	-1.3804003309401018
ENSG00000134539	KLRD1	11.130866819926956	9.533468484762707	9.008659960681747	9.9155364936009	9.124673668755312	8.784810032812967	9.147611466254801	8.607240243764094	0.23237244130392387	-0.9810490868462836
ENSG00000134545	KLRC1	7.529794250958699	6.338188170174664	7.130589865961675	7.8588856411249495	5.967258689564199	7.529794250958699	5.275825964573577	4.688159554640131	0.26072588021984344	-1.349104867120845
ENSG00000134548	SPX	5.2540545329056885	4.846080563153209	3.4849266759768103	4.542354708644526	5.399107901880301	6.209949328638797	5.692240320822354	5.996704838074667	0.10439226539390112	1.2926464771839719
ENSG00000135090	TAOK3	9.670469611166638	9.864734206800735	10.563087121366355	9.734474913640284	9.456621834664453	9.518391564070424	9.362953883752219	9.335305711682523	0.14876507899003885	-0.5398732147010978
ENSG00000135093	USP30	5.004844884670153	5.749471114859145	4.861000217585734	5.444310527020758	5.519163565030437	5.978844204606315	5.33269622288302	5.692240320822354	0.3851602681304552	0.36582939230158384
ENSG00000135094	SDS	3.2166809912282455	2.8653646607984595	4.187919230384425	4.131782998090137	3.022137651517946	0	0	0	0.08093051522329299	-2.84490255724583
ENSG00000135108	FBXO21	7.842395253277089	7.796499302533382	6.791615211633004	8.148454714696133	6.521601063910017	6.963246858486385	7.441528612895165	6.532501635000194	0.22491058757207769	-0.7800215779619615
ENSG00000135111	TBX3	3.594940520012219	2.5630612761775717	5.830892764971617	0	0	0	2.7499791015631923	0	0.3321108055938343	-2.3097288648995535
ENSG00000135114	OASL	7.087986021679302	7.307368063253881	7.9119043749305495	8.353413798093829	7.969065410769606	9.40477303892048	9.308104531894173	9.695957188238845	0.11114572361967444	1.4293069779663865
